129380,1230224,27TH ST & N ST,1,B4-046491,5/27/2014,1716,63,1631 REHA,3000,ACC,BLU MITSIBISHI VS BLU 4DR CAR  OCC'D AT 27T/Q,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & N ST,20140527,2,1716,CRASH NON INJURY,City_Streets,M,86,,Woods Park,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046491,ACCIDENT,-96.68232795,40.81230647,,,
129381,1230242,9TH ST & ROSA PARKS WAY (K ST,1,B4-046432,5/27/2014,1435,83,1631 REHA,3211,ACC INJ,HANDY VAN VS SOMETHING ELSE DUPLICATE CALL INFO-CALL TYPE: PMEDLE,,0,,,,0,0,0,,CRASH INJURY,,,9TH ST & ROSA PARKS WAY (K ST,20140527,2,1435,CRASH INJURY,City_Streets,T,71,,South Salt Creek,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046432,ACCIDENT,-96.70850225,40.80921159,,,
129382,1230246,000102 N 20TH ST,1,B4-046425,5/27/2014,1420,72,1563 RENNERFELDT,3211,ACC INJ,HYUNDAI VS LUMINA - WRIST PAIN  REF MEDICAL,,0,,,,0,0,0,,CRASH INJURY,,,102 N 20TH ST,20140527,2,1420,CRASH INJURY,City_Streets,M,100,R,Malone,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046425,ACCIDENT,-96.69228415,40.81363894,,,
129383,1230247,70TH ST & OLD POST RD,1,B4-046424,5/27/2014,1418,207,875 HAHNE,3000,ACC,RED FORD SIERRA PU VS RED JEEP CHEROKEE,,0,,,,0,0,0,,CRASH NON INJURY,,,70TH ST & OLD POST RD,20140527,2,1418,CRASH NON INJURY,City_Streets,M,81,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046424,ACCIDENT,-96.6251053,40.78843528,,,
129384,1230259,001404 SUPERIOR ST,1,B4-046418,5/27/2014,1322,129,764 SCHAAF,3000,ACC,RED FORD EDGE VS WHITE CAMERY, OCCD AT 14/SUP /// 1101 ADV HOLDING,,0,,,,0,0,0,,CRASH NON INJURY,,,1404 SUPERIOR ST,20140527,2,1322,CRASH NON INJURY,City_Points,M,100,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046418,ACCIDENT,-96.70031775,,,
129385,1230260,27TH ST & K ST,1,B4-046410,5/27/2014,1320,63,935 WARD,3000,ACC,GOLD CAR VS ANOTHER CAR DUPLICATE CALL INFO-CALL TYPE: ACC      LOC:,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & K ST,20140527,2,1320,CRASH NON INJURY,City_Streets,M,86,,Woods Park,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046410,ACCIDENT,-96.68235198,40.80911755,,,
129386,1230261,48TH ST & VINE ST,1,B4-046409,5/27/2014,1318,36,1726 KEISER,3211,ACC INJ,DUPLICATE CALL INFO-CALL TYPE: PMEDLE   LOC: 48TH ST / VINE ST ,EB,,0,,,,0,0,0,,CRASH INJURY,,,48TH ST & VINE ST,20140527,2,1318,CRASH INJURY,City_Streets,M,86,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046409,ACCIDENT,-96.65374409,,,
129387,1230262,14TH ST & OLD CHENEY RD,1,B4-046413,5/27/2014,1316,164,1188 URKEVICH,3111,ACC PD,MC VS CAR  MC RIDER UP AND WALKING AROUND SAYING HE IS OK,,0,,,,0,0,0,,CRASH NON INJURY,,,14TH ST & OLD CHENEY RD,20140527,2,1316,CRASH NON INJURY,City_Streets,M,86,,NA,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046413,ACCIDENT,-96.70168172,40.75562001,,,
129388,1230279,002300 S 16TH ST,1,B4-046390,5/27/2014,1218,95,1369 WEBER,3211,ACC INJ,DOROTHY CHARBEONNEAU WAS HIT BY A CAR IN THE CITY   UNK LOC,,0,,,,0,0,0,,CRASH INJURY,,,2300 S 16TH ST,20140527,2,1218,CRASH INJURY,City_Points,M,100,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046390,ACCIDENT,-96.69891604,40.78983966,,,
129389,1230285,2 HWY & OLD CHENEY RD,1,B4-046383,5/27/2014,1208,184,935 WARD,3111,ACC PD,WHT CIVIC VS GOLD NEON,,0,,,,0,0,0,,CRASH NON INJURY,,,NEBRASKA HWY 2 & OLD CHENEY RD,20140527,2,1208,CRASH NON INJURY,City_Streets,M,100,,Family Acres,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046383,ACCIDENT,-96.64046443,40.75434574,,,
129390,1230291,27TH ST & WOODS BLVD,1,B4-046377,5/27/2014,1151,509,619 ASHLEY,3211,ACC INJ,[P INJ ACC ,AGE UNKNOWN  MALE  CONSCIOUS  BREATHING.  HIGH MECHANISM (,,0,,,,0,0,0,,CRASH INJURY,,,27TH ST & WOODS BLVD,20140527,2,1151,CRASH INJURY,City_Streets,M,86,,Country Club,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046377,ACCIDENT,-96.68251836,,,
129391,1230297,003308 A ST,1,B4-046369,5/27/2014,1130,61,1730 WINGFIELD,3111,ACC PD,MRN KIA VS GRN JEEP,,0,,,,0,0,0,,CRASH NON INJURY,,,3308 A ST,20140527,2,1130,CRASH NON INJURY,City_Streets,M,100,L,40th & A,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046369,ACCIDENT,-96.67268663,40.79905051,,,
129392,1230300,13TH ST & Q ST,1,B4-046364,5/27/2014,1114,74,1729 GALLAGHER,3000,ACC,SLVR NISS PATHFINDER VS SLV JETTA,,0,,,,0,0,0,,CRASH NON INJURY,,,13TH ST & Q ST,20140527,2,1114,CRASH NON INJURY,City_Streets,M,86,,NA,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046364,ACCIDENT,-96.70257634,40.81584364,,,
129393,1231631,48TH ST & PIONEERS BLVD,1,B4-046817,5/28/2014,1623,107,1625 KOPSA,3111,ACC PD,SILV HOND CRV VS BLK HONDA CIVIC  NO INJ.,,0,,,,0,0,0,,CRASH NON INJURY,,,48TH ST & PIONEERS BLVD,20140528,3,1623,CRASH NON INJURY,City_Streets,M,86,,College View,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046817,ACCIDENT,-96.65400687,40.76976567,,,
129394,1231636,40TH ST & SOUTH ST,1,B4-046808,5/28/2014,1603,59,1642 WILKINSON,3211,ACC INJ,GOLD TOYOTA RAV4 V SILV CAR....MED REF,,0,,,,0,0,0,,CRASH INJURY,,,40TH ST & SOUTH ST,20140528,3,1603,CRASH INJURY,City_Streets,M,86,,40th & A,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046808,ACCIDENT,-96.66328888,40.79167374,,,
129395,1231638,44TH ST & SUPERIOR ST,1,B4-046803,5/28/2014,1545,115,1681 FELDHAUS,3211,ACC INJ,EB RED 95 OLDS AND MC AND 3RD CAR            MC WANTS TO LEAVE THA752,,0,,,,0,0,0,,CRASH INJURY,,,44TH ST & SUPERIOR ST,20140528,3,1545,CRASH INJURY,City_Streets,M,86,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046803,ACCIDENT,-96.65886407,40.85718124,,,
129396,1231642,48TH ST & O ST,1,B4-046800,5/28/2014,1532,54,1614 CARMICHAEL,3000,ACC,NE PLATE  A440??  SILVERY OFF WHITE SUBURBAN   WAS NEWER VEH  TURNED T,,0,,,,0,0,0,,CRASH NON INJURY,,,48TH ST & O ST,20140528,3,1532,CRASH NON INJURY,City_Streets,T,86,,South 48th Street,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046800,ACCIDENT,-96.65371849,40.81347201,,,
129397,1231647,27TH ST & J ST,1,B4-046795,5/28/2014,1516,63,1721 JACOBSEN,3111,ACC PD,BURGUNDY VAN V GRY TRUCK V GRY CAR,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & J ST,20140528,3,1516,CRASH NON INJURY,City_Streets,M,86,,Woods Park,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046795,ACCIDENT,-96.68236832,40.80802975,,,
129398,1231650,13TH ST & VAN DORN ST,1,B4-046786,5/28/2014,1503,112,579 MARTIN,3111,ACC PD,SKID LOADER VS WHT FUSION,,0,,,,0,0,0,,CRASH NON INJURY,,,13TH ST & VAN DORN ST,20140528,3,1503,CRASH NON INJURY,City_Streets,M,86,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046786,ACCIDENT,-96.70281857,40.78453125,,,
129399,1231661,70TH ST & OLD POST RD,1,B4-046777,5/28/2014,1427,207,643 FLUITT,3000,ACC,RED CHEVY SILVERADO AND BUICK ENCLAVE   NB ///EMS1 ADVISES NON-INJ,,0,,,,0,0,0,,CRASH NON INJURY,,,70TH ST & OLD POST RD,20140528,3,1427,CRASH NON INJURY,City_Streets,M,81,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046777,ACCIDENT,-96.6251053,40.78843528,,,
129400,1231664,000435 S 10TH ST,5,B4-046776,5/28/2014,1401,82,1118 YINDRICK JR.,3021,ACC H&R,RED NISSAN PATHFINDER SSV124 DID NOT PAY FOR PARKING AND HIT ARM OF EX,,0,,,,0,0,0,,CRASH NON INJURY,,,435 S 10TH ST,20140528,3,1401,CRASH NON INJURY,City_Points,M,100,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046776,ACCIDENT,-96.70738053,40.80974548,,,
129401,1231665,14TH ST & O ST,1,B4-046773,5/28/2014,1352,78,1724 PETH,3221,ACC INJ HR,LS CENT MALL NB - WHT NEON TMC244 HIT COMP ON HIS MOTORCYCLE ///COMP,,0,,,,0,0,0,,CRASH INJURY,,,14TH ST & O ST,20140528,3,1352,CRASH INJURY,City_Streets,T,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046773,ACCIDENT,-96.70116086,40.81362088,,,
129402,1233176,005100 S 56TH ST,1,B4-046935,5/28/2014,2141,180,1250 VOSS,3111,ACC PD,APRPOX 5 AGO. UNK VR DESC.  HAVE FLASHERS ON AND STILL HEADED SB FROM,,0,,,,0,0,0,,CRASH NON INJURY,,,5100 S 56TH ST,20140528,3,2141,CRASH NON INJURY,City_Points,M,100,,Colonial Hills,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046935,ACCIDENT,-96.64402474,40.76163764,,,
129403,1233208,001215 ARAPAHOE ST,84,B4-046903,5/28/2014,2025,111,1597 BANKS,3111,ACC PD,90 YO MALE AL  UNK LAST  WHOM RESIDES AT THIS APT BLDG LEFT IN A RED J,,0,,,,0,0,0,,CRASH NON INJURY,,,1215 ARAPAHOE ST,20140528,3,2025,CRASH NON INJURY,City_Points,M,100,,Indian Village,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046903,ACCIDENT,-96.70422621,40.77875387,,,
129404,1233211,34 PURPLE HEART HWY & FLETCHER AVE,8,B4-046900,5/28/2014,2019,140,947 DEAN,3211,ACC INJ,MOTORCYCLE DOWN [P ACCIDENT ,40 YEAR OLD  MALE  CONSCIOUS  BREATHING.,,0,,,,0,0,0,,CRASH INJURY,,,PURPLE HEART HWY & FLETCHER AVE,20140528,3,2019,CRASH INJURY,Lancaster_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046900,ACCIDENT,-96.72073657,,,
129405,1233217,70TH ST & ORCHARD ST,1,B4-046893,5/28/2014,2000,45,1692 MEYER,3000,ACC,[P BIKE HIT CAR ,40 YEAR OLD  RODE BIKE INTO PARKED CAR FEMALE  CONSCI,,0,,,,0,0,0,,CRASH NON INJURY,,,70TH ST & ORCHARD ST,20140528,3,2000,CRASH NON INJURY,City_Streets,M,86,,Meadowlane,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046893,ACCIDENT,-96.62499195,,,
129406,1233234,SHERIDAN BLVD & VAN DORN ST,1,B4-046871,5/28/2014,1854,500,1358 HULSE,3111,ACC PD,BLU MINIVAN V GRY NISSAN ROGUE..MED REF,,0,,,,0,0,0,,CRASH NON INJURY,,,SHERIDAN BLVD & VAN DORN ST,20140528,3,1854,CRASH NON INJURY,City_Streets,M,100,,Country Club,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046871,ACCIDENT,-96.67773372,40.7844194,,,
129407,1233252,002600 S 48 ST,0,B4-E00194,5/28/2014,1811,30,909 GENERATED,3000,ACC,INTERNET SELF-REPORT OF VANDALISM,,0,,,,0,0,0,,CRASH NON INJURY,,,2600 S 48 ST,20140528,3,1811,CRASH NON INJURY,City_Points,M,100,,South 48th Street,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-E00194,ACCIDENT,-96.65275307,40.78573535,,,
129408,1233256,29TH ST & PINE LAKE RD,24,B4-046853,5/28/2014,1806,175,1625 KOPSA,3000,ACC,BLK BMW VS GOLD CAMRY. NO INJ.,,0,,,,0,0,0,,CRASH NON INJURY,,,29TH ST & PINE LAKE RD,20140528,3,1806,CRASH NON INJURY,City_Streets,M,86,,Porter Ridge,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046853,ACCIDENT,-96.67922255,40.7401701,,,
129409,1233265,56TH ST & NORMAL BLVD,1,B4-046842,5/28/2014,1739,58,1731 HEGGE,3111,ACC PD,3 CARS  NB LANE,,0,,,,0,0,0,,CRASH NON INJURY,,,56TH ST & NORMAL BLVD,20140528,3,1739,CRASH NON INJURY,City_Streets,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046842,ACCIDENT,-96.64417166,40.78814963,,,
129410,1233266,003700 ADAMS ST,1,B4-046841,5/28/2014,1735,12,1677 SCOVILL,3000,ACC,10-15 AGO....BLK PU SCA256 HIT COMP AND TOLD COMP TO PULL INTO THIS LO,,0,,,,0,0,0,,CRASH NON INJURY,,,3700 ADAMS ST,20140528,3,1735,CRASH NON INJURY,City_Points,M,100,,University Place,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046841,ACCIDENT,-96.66793802,40.84294411,,,
129411,1233268,84TH ST & 6 - S JNCT HWY,1,B4-046839,5/28/2014,1730,196,1517 WUNDERLICH,3111,ACC PD,BLUE CARVAN VS BLACK TAHOE ///DAVID IAQUINTA/INV 262-705-8001...MED,,0,,,,0,0,0,,CRASH NON INJURY,,,N 84TH ST & CORNHUSKER HWY,20140528,3,1730,CRASH NON INJURY,City_Streets,M,100,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046839,ACCIDENT,-96.60691684,40.8750612,,,
129412,1233269,003100 N 14TH ST,1,B4-046838,5/28/2014,1727,127,1715 STAKE,3111,ACC PD,BLU HONDA ACCORD V RED PU TRUCK...HAPPENED ON 14TH/ADAMS...MED REF...I,,0,,,,0,0,0,,CRASH NON INJURY,,,3100 N 14TH ST,20140528,3,1727,CRASH NON INJURY,City_Points,M,100,,Belmont,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046838,ACCIDENT,-96.70067622,40.84335626,,,
129413,1233278,12TH ST & HARRISON ST,1,B4-046765,5/28/2014,1322,95,921 HOLM,3111,ACC PD,PAVERS TRUCK AND ANOTHER VEH INV IN ACC...LFR ENROUTE TO HAZ2,,0,,,,0,0,0,,CRASH NON INJURY,,,12TH ST & HARRISON ST,20140528,3,1322,CRASH NON INJURY,City_Streets,M,71,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046765,ACCIDENT,-96.70423582,40.78736597,,,
129414,1233292,27TH ST & L ST,1,B4-046749,5/28/2014,1214,63,1730 WINGFIELD,3000,ACC,RED GRAND PRIX V TEAL PU,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & L ST,20140528,3,1214,CRASH NON INJURY,City_Streets,M,86,,Woods Park,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046749,ACCIDENT,-96.68234423,40.80987285,,,
129415,1233302,90TH ST & OLD CHENEY RD,1,B4-046742,5/28/2014,1134,187,619 ASHLEY,3000,ACC,2002 CHRY SEBRING AND BUICK SUV,,0,,,,0,0,0,,CRASH NON INJURY,,,90TH ST & OLD CHENEY RD,20140528,3,1134,CRASH NON INJURY,City_Streets,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046742,ACCIDENT,-96.59745026,40.75523648,,,
129416,1233314,003140 N 48TH ST,1,B4-046725,5/28/2014,1030,10,1584 FISHER,3000,ACC,CAR VS TRUCK.  4 DR RED BUICK TRYING TO LEAVE THE SCENE. ///CALLERS,,0,,,,0,0,0,,CRASH NON INJURY,,,3140 N 48TH ST,20140528,3,1030,CRASH NON INJURY,City_Points,M,100,,Havelock,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046725,ACCIDENT,-96.653354,40.84434822,,,
129417,1233318,005106 BISON DR,99,B4-046724,5/28/2014,1024,180,935 WARD,3021,ACC H&R,OCC YESTERDAY. NO SUSP.,,0,,,,0,0,0,,CRASH NON INJURY,,,5106 BISON DR,20140528,3,1024,CRASH NON INJURY,City_Points,M,100,,Colonial Hills,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046724,ACCIDENT,-96.6289291,40.76231186,,,
129418,1233320,006640 S PASS DR,80,B4-046718,5/28/2014,1021,164,1420 JACKSON,3211,ACC INJ,[P RUN OVER BY HER OWN CAR..LEGS INJ ,65 YEAR OLD  FEMALE  CONSCIOUS,,0,,,,0,0,0,,CRASH INJURY,,,6640 S PASS DR,20140528,3,1021,CRASH INJURY,City_Points,M,100,,NA,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046718,ACCIDENT,-96.68550249,,,
129419,1233323,77 HWY S & W VAN DORN ST,1,B4-046722,5/28/2014,1017,168,579 MARTIN,3000,ACC,RUN OFF THE ROAD BY SEMI...MO PLATE 198289 IS TRAILER 'PRIME INC  TRAI,,0,,,,0,0,0,,CRASH NON INJURY,,,HOMESTEAD EXPY & W VAN DORN ST,20140528,3,1017,CRASH NON INJURY,City_Streets,T,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-046722,ACCIDENT,-96.7302731,40.78742867,,,
129420,1234582,84TH ST & ADAMS ST,1,B4-047165,5/29/2014,1510,41,1681 FELDHAUS,3021,ACC H&R,CALLER'S GRAY 2014 NISSAN VERSA WAS REAR ENDED BY A TAN CAR LIC#SGC215,,0,,,,0,0,0,,CRASH NON INJURY,,,84TH ST & ADAMS ST,20140529,4,1510,CRASH NON INJURY,City_Streets,M,86,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047165,ACCIDENT,-96.60585099,40.84258659,,,
129421,1234590,21ST ST & Q ST,1,B4-047158,5/29/2014,1443,72,1438 HILGER,3121,ACC PD H&R,WS  SILV GRAND AM STB905 WAS HIT BY A BLK CHVY COBALT TGL009  VR THEN,,0,,,,0,0,0,,CRASH NON INJURY,,,21ST ST & Q ST,20140529,4,1443,CRASH NON INJURY,City_Streets,M,86,,Malone,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047158,ACCIDENT,-96.69095249,40.81579488,,,
129422,1234611,33RD ST & CORNHUSKER HWY,1,B4-047137,5/29/2014,1322,113,1222 WHERRY,3111,ACC PD,BRN CAMRY VS SIL HONDA,,0,,,,0,0,0,,CRASH NON INJURY,,,33RD ST & CORNHUSKER HWY,20140529,4,1322,CRASH NON INJURY,City_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047137,ACCIDENT,-96.67281166,40.84270334,,,
129423,1234735,48TH ST & FREMONT ST,1,B4-047008,5/29/2014,259,10,1529 LOOS,3111,ACC PD,SLV CAR VS POLE. DRIVER W/F BLK TANK TOP WALKING AWAY SB ON 48TH ///,,0,,,,0,0,0,,CRASH NON INJURY,,,48TH ST & FREMONT ST,20140529,4,259,CRASH NON INJURY,City_Streets,M,86,,Havelock,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047008,ACCIDENT,-96.6536345,40.84863815,,,
129424,1236177,PARK BLVD & VAN DORN ST,1,B4-047355,5/29/2014,2335,93,1716 MEYER,3111,ACC PD,SEMI SIDESWIPED SLV COBALT. NO INJ.,,0,,,,0,0,0,,CRASH NON INJURY,,,PARK BLVD & VAN DORN ST,20140529,4,2335,CRASH NON INJURY,City_Streets,M,100,,South Salt Creek,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047355,ACCIDENT,-96.71880066,40.78639242,,,
129425,1236180,000100 N 27TH ST,1,B4-047351,5/29/2014,2322,31,1686 SCHIEFELBEIN,3221,ACC INJ HR,BURGUNDY MALIBU V BLK CAR...MED REF  [P CAR ACC/BACK PAIN ,57 YEAR OLD,,0,,,,0,0,0,,CRASH INJURY,,,100 N 27TH ST,20140529,4,2322,CRASH INJURY,City_Streets,M,100,R,Hartley,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047351,ACCIDENT,-96.68218475,,,
129426,1236191,004309 N ST,1,B4-047340,5/29/2014,2259,56,1721 JACOBSEN,3111,ACC PD,BLK CAMRY VS WHT CAB  NO INJ,,0,,,,0,0,0,,CRASH NON INJURY,,,4309 N ST,20140529,4,2259,CRASH NON INJURY,City_Points,M,100,,Witherbee,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047340,ACCIDENT,-96.65945221,40.81238135,,,
129427,1236224,000950 S 6TH ST,1,B4-047307,5/29/2014,2130,87,1608 NITZ,3021,ACC H&R,UNK WHAT TYPE OF VEH HIT HIM. UNK WHEN IT OCC'D.,,0,,,,0,0,0,,CRASH NON INJURY,,,950 S 6TH ST,20140529,4,2130,CRASH NON INJURY,City_Points,M,100,,South Salt Creek,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047307,ACCIDENT,-96.71207664,40.80355447,,,
129428,1236231,004700 N 27TH ST,17,B4-047298,5/29/2014,2104,116,1713 ELIKER,3021,ACC H&R,NO SUSP...HAPPENED IN THE LAST HOUR...COMP SAYS THEY ARE TOWARDS THE F,,0,,,,0,0,0,,CRASH NON INJURY,,,4700 N 27TH ST,20140529,4,2104,CRASH NON INJURY,City_Points,M,100,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047298,ACCIDENT,-96.67756749,40.85824168,,,
129429,1236248,27TH ST & RIDGE LINE RD,1,B4-047282,5/29/2014,2022,178,1725 WELCH,3111,ACC PD,BLK CAMARO V TAN CHEVY 4DR SEDAN..MED REF,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & RIDGE LINE RD,20140529,4,2022,CRASH NON INJURY,City_Streets,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047282,ACCIDENT,-96.68252611,40.74298075,,,
129430,1236263,002145 S 17TH ST,21,B4-047264,5/29/2014,1937,95,1597 BANKS,3021,ACC H&R,SOMEONE BACK INTO THE COMP VEH,,0,,,,0,0,0,,CRASH NON INJURY,,,2145 S 17TH ST,20140529,4,1937,CRASH NON INJURY,City_Points,M,100,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047264,ACCIDENT,-96.69715273,40.79101608,,,
129431,1236266,48TH ST & SUPERIOR ST,1,B4-047262,5/29/2014,1930,114,1685 MEYERSON,3000,ACC,SILVER HONDA VAN VS BRONZE TAHOE 11K169 ///COMP C13 ABOUT RESPONSE,,0,,,,0,0,0,,CRASH NON INJURY,,,48TH ST & SUPERIOR ST,20140529,4,1930,CRASH NON INJURY,City_Streets,M,86,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047262,ACCIDENT,-96.65359101,40.85716693,,,
129432,1236274,10TH ST & L ST,1,B4-047252,5/29/2014,1851,82,1671 PETERSEN,3111,ACC PD,WHT PONTIAC GRAND PRIX VS WHT CAR. NO INJ. DUPLICATE CALL INFO-CALL,,0,,,,0,0,0,,CRASH NON INJURY,,,10TH ST & L ST,20140529,4,1851,CRASH NON INJURY,City_Streets,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047252,ACCIDENT,-96.70701834,40.81030946,,,
129433,1236285,002600 NEBRASKA 2 HWY,1,B4-047241,5/29/2014,1824,409,1568 MESSERSMITH,3111,ACC PD,SILV MAZDA TRIBUTE VS WHI HYUNDAI SEDAN,,0,,,,0,0,0,,CRASH NON INJURY,,,2600 NEBRASKA HWY 2,20140529,4,1824,CRASH NON INJURY,City_Streets,M,100,L,Country Club,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-047241,ACCIDENT,-96.68435755,40.7696949,,,
